blink_rate_per_min,ear_mean,ear_std,gaze_x_mean,gaze_x_std,gaze_y_mean,gaze_y_std,gaze_variance,yaw_mean,yaw_range,pitch_mean,pitch_range,head_movement,emotion_neutral,emotion_focused,emotion_confused,emotion_stressed,emotion_bored,label
9.744081,0.2686641,0.015191083,0.64347184,0.042224593,0.566222,0.057575617,0.14137031,-3.67213,16.076492,-3.0842698,9.113916,15.6468315,0.28746262,0.4053803,0.2309317,0.03483712,0.04138825,1
14.392016,0.26459455,0.016482584,0.56498986,0.04894743,0.51014847,0.047990363,0.1237831,-0.3384143,22.201864,-12.992861,7.4727783,24.621655,0.24895626,0.07672395,0.620675,0.01927603,0.03436873,1
17.038984,0.28113192,0.009302896,0.55898505,0.07356428,0.49459895,0.0707776,0.08871659,-20.668554,16.40266,-14.694344,4.261862,16.127077,0.354996,0.42178458,0.20992896,0.0048117475,0.008478698,1
9.111296,0.3147273,0.019425534,0.5291761,0.08166464,0.5768214,0.047755323,0.11525208,10.669495,16.323456,-13.51598,15.041404,29.414513,0.3681865,0.13488221,0.15573788,0.15763275,0.18356065,1
20.95951,0.23880672,0.0143826725,0.542858,0.076836,0.4354427,0.035736457,0.16691466,2.4007442,10.7069235,-4.5605536,9.402628,25.320679,0.2516546,0.48444492,0.14871824,0.094935365,0.020246876,1
12.702415,0.2783343,0.017229067,0.4823408,0.04770937,0.5694298,0.061051734,0.18951094,7.9819756,24.478437,-1.3143507,15.133797,17.253357,0.32480475,0.28543228,0.31397462,0.06523713,0.010551234,1
13.68227,0.22293659,0.01951167,0.50796974,0.03257964,0.46541798,0.0822069,0.2081664,-15.704862,21.53558,-0.7427731,4.2048855,19.917011,0.28508437,0.2644538,0.0034099785,0.44506752,0.001984322,1
6.983706,0.30669624,0.01448046,0.65372455,0.069833696,0.43505254,0.070211455,0.15107182,-6.6506824,22.098524,-4.499887,12.017102,26.310856,0.76214767,0.10842223,0.1036151,0.008542631,0.01727241,1
16.461906,0.26675588,0.01161503,0.49439564,0.03201243,0.3871339,0.08013671,0.14005706,-7.1577687,8.736731,-2.25123,4.2299814,27.995531,0.69857675,0.08992815,0.065126054,0.11313565,0.033233415,1
10.216864,0.22515263,0.0033613162,0.3934508,0.08888852,0.59097475,0.07838043,0.14795695,-2.0274305,17.757765,-6.3835225,19.781527,12.439808,0.16412072,0.32702574,0.13048077,0.2385142,0.13985859,1
9.016469,0.23172681,0.013064099,0.55574465,0.048373293,0.55988824,0.060842972,0.20714076,-0.33562616,11.308726,-2.8108313,3.0821679,21.062023,0.44965386,0.38222757,0.0011466547,0.021885103,0.14508682,1
10.731228,0.2944167,0.011587965,0.5700167,0.114683785,0.44653556,0.048050236,0.15082489,8.695864,19.858147,-2.91848,17.184036,27.12317,0.30558038,0.46061826,0.001744038,0.20936215,0.022695169,1
17.53111,0.22006105,0.009284734,0.5123619,0.050760165,0.5181793,0.042605408,0.13348815,0.9875934,17.608461,-11.107474,9.920703,34.46877,0.28621024,0.20178439,0.44284597,0.012340427,0.05681897,1
13.862971,0.27834865,0.02226543,0.34973237,0.079259075,0.48886198,0.028267842,0.118987836,-7.41369,18.594152,-13.529535,9.269028,31.874825,0.27238807,0.5221055,0.08011429,0.11100384,0.014388257,1
8.443659,0.25714362,0.019913832,0.6029285,0.055267848,0.4552961,0.08379099,0.123608366,21.877136,12.416946,3.4650874,12.357364,22.815283,0.49051958,0.38738298,0.0725339,0.040572822,0.008990708,1
9.878484,0.26415724,0.0058508036,0.51839256,0.066636525,0.5475331,0.0533879,0.14545596,-2.6556911,10.800777,-5.1225214,6.2479067,32.993656,0.23239976,0.6818949,0.018450832,0.061365247,0.0058892393,1
17.638266,0.24978462,0.015768552,0.4751793,0.07367947,0.43622085,0.02590459,0.09994247,-9.068209,12.79636,1.362527,13.140432,23.79453,0.7002199,0.23470233,0.04028845,0.012617829,0.012171472,1
11.054476,0.2414145,0.010913781,0.59504473,0.08720585,0.3265851,0.0846865,0.10494246,-18.851517,17.539001,-13.699923,13.433355,8.0,0.317461,0.121495225,0.12493454,0.3880816,0.048027612,1
14.241651,0.2553769,0.01683397,0.33802894,0.0903903,0.4981886,0.06188534,0.12744716,0.9040977,14.788854,-8.838883,10.047647,36.086132,0.5165491,0.11201795,0.0317759,0.02963776,0.31001925,1
15.220596,0.28715912,0.011001766,0.5089489,0.08454638,0.48467362,0.07935539,0.1119234,6.907674,17.2658,-15.636394,11.000209,29.203585,0.47192463,0.27207088,0.0150598865,0.041631613,0.199313,1
5.0,0.26122248,0.012305016,0.45673653,0.090752624,0.438471,0.054769166,0.1538595,-11.399703,10.880143,-1.4757044,17.71858,27.316378,0.0810506,0.52842206,0.27212262,0.11680574,0.001598953,1
17.057564,0.28263697,0.019815197,0.6193717,0.05767772,0.41753057,0.044134524,0.15695699,6.249904,15.9673195,-10.30141,12.604711,26.057573,0.62120086,0.12470856,0.21140625,0.024673456,0.018010864,1
8.590594,0.2627328,0.019096704,0.51943064,0.08297592,0.37084213,0.06891498,0.14050056,0.8364108,22.975515,-9.87995,6.871177,28.119017,0.57271725,0.11585552,0.11847593,0.059173554,0.13377774,1
10.557648,0.28833735,0.022547401,0.43082762,0.063182116,0.45460948,0.0705727,0.14959575,-17.73369,17.66168,7.690626,13.002131,26.05113,0.059343796,0.68724006,0.23266344,0.005057584,0.015695142,1
18.157278,0.28244826,0.01391476,0.5910588,0.08972455,0.41873375,0.054401983,0.13470374,6.256859,17.974537,-1.336036,7.848264,23.976208,0.025143607,0.0903161,0.47110233,0.37041482,0.043023147,1
17.787699,0.25377837,0.0077216905,0.30327743,0.07231148,0.5475077,0.08627056,0.04,-2.650502,18.014551,-1.4213942,7.0737953,21.428278,0.4188159,0.0966974,0.42269084,0.02362466,0.038171213,1
13.97112,0.24138968,0.01960647,0.5406321,0.08240525,0.5161552,0.07890938,0.094965346,-11.261095,13.4403515,-14.414775,12.050591,26.538664,0.22279768,0.58431774,0.13303874,0.051070854,0.008774955,1
14.913755,0.29866958,0.019635437,0.39893666,0.07582951,0.44608262,0.07129528,0.15829378,9.569013,24.1587,-18.0,5.962559,19.831081,0.24182777,0.16432345,0.15799445,0.40577623,0.030078087,1
15.911847,0.24559835,0.018141352,0.46300498,0.08520757,0.51659036,0.037800558,0.096447326,9.378652,17.78512,0.794449,10.185577,18.002697,0.28888574,0.39466673,0.28027448,0.022770207,0.01340285,1
17.720432,0.28502354,0.011281245,0.48074582,0.053846955,0.47247678,0.03498282,0.16421664,-11.47791,16.886005,-18.0,12.695009,27.888601,0.26515928,0.5017825,0.07304672,0.027014574,0.13299695,1
18.229675,0.2709328,0.009645988,0.572809,0.03856171,0.46113855,0.08398035,0.16646515,2.93454,19.434868,-9.511041,17.638842,32.85997,0.22657448,0.6006804,0.046141006,0.07442493,0.052179173,1
12.430809,0.25610813,0.017679822,0.6762729,0.089779355,0.47616333,0.016233109,0.11938027,2.0327392,20.70347,-11.681481,12.553337,20.426634,0.51366824,0.1319835,0.2130861,0.13746604,0.0037961467,1
9.05066,0.282884,0.010569235,0.35763577,0.09689989,0.6039917,0.058180414,0.10637824,-0.6792007,9.771979,-12.475987,4.120126,21.64428,0.34239385,0.041415077,0.59545875,0.0043028677,0.016429443,1
10.979389,0.31103635,0.013460133,0.5357043,0.06768204,0.5250813,0.062932886,0.13038364,-5.156562,16.281816,-9.086623,4.7448487,14.129012,0.53002435,0.27527896,0.044553388,0.09819508,0.051948227,1
12.5088005,0.28876537,0.02953255,0.6761965,0.086222015,0.45910624,0.050205737,0.12823954,-1.484224,27.175907,-13.39005,16.90538,16.786774,0.6636603,0.20196329,0.11084707,0.023000248,0.00052911375,1
11.78773,0.2738787,0.025644744,0.45416564,0.037413787,0.5425704,0.059293576,0.15508012,9.385034,24.276567,-14.512069,7.4629836,17.051426,0.21084538,0.2735604,0.22671436,0.16344656,0.12543328,1
7.9511123,0.31864443,0.01896345,0.44920006,0.057569206,0.5400466,0.06840594,0.04,4.0915093,15.467988,-4.2144184,3.9341383,32.81987,0.22777528,0.1592413,0.45081306,0.016083425,0.14608695,1
13.747177,0.21977198,0.0116886655,0.5188757,0.07163909,0.4981802,0.048255585,0.10063723,-19.278679,19.639996,1.4642315,5.980923,13.8454075,0.37789866,0.22659026,0.06826244,0.22075987,0.106488764,1
5.7288494,0.23663382,0.011388376,0.5663068,0.035294656,0.4570001,0.0776282,0.08950414,-21.434599,14.366958,-18.0,13.176521,29.214245,0.6523174,0.1653879,0.124768935,0.04651304,0.011012719,1
12.34155,0.2560665,0.018578952,0.55260783,0.039410237,0.45237732,0.071649514,0.04,-18.571129,17.768322,-4.631129,10.451359,24.14357,0.52098835,0.30043653,0.07337086,0.076056406,0.029147908,1
12.598001,0.3125797,0.022484953,0.47130382,0.07315903,0.40473974,0.056400828,0.11020746,-13.582129,13.708422,-2.2101007,12.589338,30.23712,0.35081038,0.32675433,0.11770031,0.07644508,0.12828991,1
12.460963,0.29828513,0.012441823,0.43579704,0.05788637,0.49263448,0.043471374,0.07001609,-7.551713,13.62359,-2.8744097,9.867977,34.163292,0.050739374,0.5125357,0.21843341,0.07565241,0.14263913,1
15.40486,0.21851142,0.012715996,0.6052904,0.06306648,0.43730927,0.05818678,0.114500605,-4.527025,13.040727,-7.5485687,5.588586,25.790422,0.72668964,0.04399112,0.14634377,0.08122234,0.0017531222,1
14.874424,0.25690874,0.015438558,0.43803433,0.06187395,0.44942966,0.102213405,0.110481605,-0.6556017,24.411606,-10.179494,3.0,33.93613,0.49498022,0.013041234,0.45743063,0.028006013,0.006541924,1
20.890713,0.2302852,0.008055169,0.3467052,0.044328418,0.5236812,0.044851426,0.14813519,-0.33838373,13.597756,-0.6898994,6.661651,36.848984,0.24275701,0.64730686,0.014527594,0.08664674,0.008761809,1
9.9291525,0.2687865,0.0082080485,0.38372836,0.06564955,0.59810275,0.090615615,0.11999336,-0.4860607,21.708855,-3.6529238,10.487071,35.42442,0.3159144,0.22029306,0.17426144,0.0010384175,0.28849268,1
13.117332,0.29705498,0.009119968,0.4539088,0.06972592,0.5061941,0.024896368,0.062341463,11.436302,13.841686,-18.0,5.2657933,21.294691,0.27180234,0.47364542,0.17631255,0.06016033,0.018079367,1
12.860947,0.29926962,0.01773029,0.61940044,0.058345795,0.47263977,0.042784274,0.14386155,-16.766966,13.269301,-7.547438,13.931608,12.21392,0.025094206,0.30408522,0.22781323,0.27096966,0.17203768,1
12.672746,0.27804026,0.016359974,0.40493104,0.059970494,0.47868654,0.049147405,0.22679558,3.3395646,17.947027,-5.611583,5.9997263,25.126081,0.64997005,0.05353611,0.13339956,0.15720959,0.0058846935,1
6.940583,0.2572494,0.02068475,0.62175345,0.06592053,0.5596575,0.07898177,0.17300318,3.2909937,9.506335,-13.65607,3.3921187,27.24873,0.287117,0.24449435,0.012955701,0.06478787,0.3906451,1
7.2660966,0.267138,0.0063140215,0.60454553,0.08639523,0.5071392,0.061107144,0.15716943,-12.626843,19.323332,-7.7041044,10.002647,12.326184,0.53233856,0.05223704,0.15711848,0.25761804,0.0006878828,1
12.025866,0.2904984,0.007415436,0.5180185,0.06811076,0.49356154,0.08620143,0.1221818,5.3378453,15.319351,-2.559234,13.04289,26.42759,0.18384129,0.21886484,0.25384992,0.3104313,0.03301266,1
5.6964245,0.3404191,0.017278608,0.29607245,0.031473443,0.49851993,0.053347155,0.11036372,3.7257166,13.246203,-11.791338,15.9702425,8.0,0.36660317,0.27288964,0.057287097,0.27123874,0.031981345,1
10.663178,0.23444702,0.010639851,0.40527526,0.046122864,0.37999678,0.058922805,0.10758864,-0.4325257,12.172579,-4.369083,3.552811,36.820625,0.5930204,0.1155365,0.20045422,0.089260966,0.0017279394,1
9.409842,0.3176655,0.011002844,0.4493171,0.08863628,0.50733334,0.053426374,0.13962568,-22.0,25.85668,-12.926724,15.694759,29.341942,0.5944012,0.034891993,0.26799423,0.04670685,0.05600577,1
10.80809,0.2773217,0.020063758,0.63845617,0.0562879,0.41873467,0.100528024,0.08456263,9.637845,15.828448,-14.656767,10.741333,20.274235,0.2890538,0.27553472,0.09899416,0.11677712,0.2196402,1
16.529308,0.2946076,0.012235262,0.45446658,0.068230264,0.50760925,0.03759517,0.13881394,2.266869,15.617608,-1.6908693,7.5159826,26.886896,0.11754177,0.6964393,0.038437076,0.048927717,0.09865409,1
7.6866574,0.27555498,0.01282043,0.43816543,0.10849782,0.4285367,0.049836062,0.103454635,4.035783,20.364758,2.2179878,12.723251,27.751284,0.17635769,0.78764564,0.004311737,0.0005843405,0.031100595,1
15.479197,0.3121258,0.013749547,0.5150642,0.08263632,0.52138186,0.040440753,0.06142117,-22.0,11.791771,-14.286081,15.42154,29.380402,0.11291433,0.6757926,0.0991553,0.06469997,0.047437847,1
9.714849,0.27989045,0.014052898,0.38723794,0.027033495,0.46928492,0.07146625,0.10289029,-5.315171,21.671488,0.6711794,3.2837255,26.485771,0.5062884,0.3397052,0.13585535,0.01808406,6.699887e-05,1
10.212989,0.25053716,0.018424679,0.49803028,0.09889816,0.39982474,0.037179805,0.1800479,-14.336894,15.82129,-6.0911593,8.276273,32.61489,0.27136308,0.18552949,0.41661787,0.100131616,0.026357943,1
13.862183,0.2835034,0.008949978,0.4361154,0.072992936,0.45965233,0.09644293,0.13553512,12.934219,9.081151,-18.0,7.8212996,17.12503,0.30933973,0.595297,0.01446745,0.0014271939,0.07946863,1
10.903406,0.30380327,0.01405942,0.71502,0.07738601,0.63441217,0.061613597,0.04,-11.050209,13.347533,-16.044626,12.503952,25.09582,0.10243821,0.3847539,0.22370626,0.28565252,0.0034490675,1
8.430129,0.27000642,0.02081186,0.42659009,0.0760834,0.32088614,0.0682476,0.10305488,14.792664,10.524212,-1.7421453,15.840117,38.50661,0.18474603,0.64690965,0.15423465,0.010365281,0.0037444008,1
10.51889,0.20777757,0.025663758,0.65439475,0.088267125,0.4916439,0.06926205,0.16613041,9.528494,16.405767,-17.367643,10.2936,23.53781,0.30104384,0.20168802,0.25033405,0.003349886,0.2435842,1
5.0,0.26655197,0.008216807,0.40878662,0.06840517,0.40926042,0.059598815,0.118065335,2.2134974,12.032044,-10.329907,8.831245,27.689709,0.310057,0.39448,0.2129474,0.014786528,0.06772906,1
13.524738,0.2729415,0.016655032,0.521022,0.04036863,0.5763813,0.062433288,0.15095174,11.353894,11.481494,-6.5694995,11.781444,19.033276,0.27095735,0.24313608,0.22287144,0.07727083,0.18576431,1
5.0,0.26865217,0.014049442,0.5400251,0.07647052,0.5371416,0.061694626,0.114188254,-9.444173,17.461006,-2.863863,9.062092,41.098038,0.24187036,0.45663646,0.09263062,0.06605935,0.1428032,1
15.552078,0.25513566,0.014506029,0.51134115,0.042363655,0.4930137,0.07038486,0.13735762,-7.652654,16.219671,-4.70723,3.0,27.996979,0.37945968,0.2867643,0.292726,0.0076546413,0.03339536,1
14.461048,0.3096905,0.011052092,0.50643206,0.106331766,0.54422027,0.04355262,0.13141182,9.223619,22.045784,4.979907,12.06811,17.189005,0.29247686,0.25241396,0.20775321,0.23175947,0.015596486,1
18.405739,0.2,0.018779023,0.5689165,0.06275718,0.49712002,0.04015844,0.1041645,-9.398133,21.824251,-11.710626,13.942703,33.63257,0.55100685,0.06048116,0.06757849,0.12214563,0.19878787,1
20.728308,0.2728193,0.018522471,0.53338945,0.06896519,0.48042837,0.07641936,0.15285924,-13.258165,16.306835,-5.309776,14.294786,18.487444,0.16015409,0.058464766,0.7282192,0.03838498,0.014776973,1
15.743084,0.27323946,0.027614377,0.48616782,0.056479484,0.43807986,0.059961643,0.19126156,-3.2129617,18.498241,-2.8316545,5.3760223,30.786589,0.23342924,0.2287779,0.22752805,0.10058359,0.20968123,1
9.49038,0.3328456,0.008394604,0.44604534,0.076783344,0.45473596,0.019870954,0.14538576,-8.821404,8.962361,-1.0129672,12.428633,33.209824,0.10868253,0.25632215,0.2524404,0.12479531,0.25775963,1
20.690489,0.26956692,0.006260451,0.4867406,0.07908731,0.44751573,0.0504962,0.13415843,18.653854,19.480206,1.3588917,16.13107,40.18675,0.07835377,0.24212594,0.10259691,0.10257809,0.4743453,1
7.224267,0.28336886,0.025273656,0.48575297,0.056425944,0.48072413,0.090599485,0.09627298,7.753588,18.053507,-9.03848,20.122469,27.566904,0.6342413,0.06107981,0.240075,0.037365787,0.027238134,1
5.0,0.27375036,0.01474054,0.4841788,0.07906128,0.3475529,0.056792457,0.16752848,-5.7598495,20.770397,-1.4396224,11.9157295,26.341919,0.3707036,0.37535903,0.06033306,0.04820938,0.14539495,1
19.409855,0.27283284,0.01271601,0.50609595,0.07135452,0.5520765,0.049380172,0.109557875,-10.013668,14.468864,-12.480967,13.935444,11.811658,0.25115037,0.12751071,0.20347162,0.12219769,0.2956696,1
14.406233,0.32288876,0.015941206,0.38725424,0.06808262,0.61628103,0.030104123,0.15242748,3.3866448,14.51243,-6.543878,6.0295014,22.803307,0.1926496,0.11920052,0.3891303,0.29854867,0.00047090751,1
5.0,0.23665039,0.0080257375,0.4177937,0.054969247,0.44974488,0.04864338,0.16046794,11.875444,14.543655,-2.4912665,5.506402,21.000166,0.33838573,0.22529632,0.3212857,0.060017515,0.055014737,1
6.578563,0.24998386,0.016879302,0.5665419,0.11628777,0.5622466,0.036724932,0.16950032,2.9090955,23.17292,0.82773536,13.9493265,24.734718,0.7388838,0.2077966,0.017960744,0.0335723,0.0017865519,1
14.20514,0.29262516,0.01459869,0.31996655,0.09365584,0.4706128,0.06858409,0.17024508,-9.510287,17.414614,-2.008431,3.0,22.359394,0.19426988,0.13261276,0.28879938,0.26006562,0.12425236,1
8.520141,0.27770522,0.020368895,0.59576255,0.084567256,0.4378388,0.060985856,0.16879836,-14.367029,8.520198,-5.3661604,10.621394,31.503456,0.25741065,0.088823006,0.06682495,0.29104412,0.29589728,1
9.095405,0.26150313,0.019285066,0.45528635,0.09252968,0.4532751,0.052730743,0.079751074,-3.7808998,19.221907,-6.556388,15.722396,22.083065,0.07735798,0.28054693,0.10476408,0.4562525,0.081078514,1
19.86569,0.26788327,0.019701665,0.63355774,0.07599817,0.48599848,0.044755645,0.0956369,3.1585565,13.683509,-2.15845,12.850346,29.328724,0.6689328,0.16977201,0.04123176,0.08006076,0.040002685,1
20.592777,0.29741773,0.01595418,0.59809726,0.06301335,0.42950857,0.09052881,0.07510102,-4.704847,21.422903,9.324507,12.824277,25.19129,0.1019503,0.7104249,0.17072004,0.015415808,0.0014889244,1
12.5870495,0.2845527,0.023021732,0.473808,0.017138695,0.52243274,0.04589367,0.072407186,10.077128,18.693754,-0.017868549,9.802116,21.640816,0.14330971,0.02448615,0.3276189,0.3888424,0.115742855,1
11.398026,0.24861112,0.017881265,0.4821027,0.045620266,0.4436504,0.045968026,0.19101241,5.271728,22.20222,-3.3291504,8.360453,21.004862,0.30137324,0.106578864,0.002930507,0.3816283,0.20748907,1
15.60982,0.2771333,0.012334396,0.6274609,0.11330051,0.40487415,0.05514064,0.09056284,2.3734946,21.194296,-15.582791,18.6191,27.630915,0.5351723,0.3654037,0.047920864,0.0010376859,0.050465472,1
9.753573,0.26850593,0.010953878,0.60185874,0.09320402,0.47860587,0.057937622,0.084938824,5.074483,20.686834,-11.911347,14.934577,35.595116,0.17848395,0.19683228,0.5466832,0.0068759713,0.07112462,1
5.0,0.28411266,0.011517343,0.5778192,0.07404637,0.43142453,0.06964093,0.12776525,-13.891484,21.672373,-8.268535,13.385028,20.884132,0.3252605,0.19650453,0.05964088,0.0046853344,0.41390878,1
5.0,0.26036766,0.01794415,0.5915353,0.03844927,0.45708796,0.07860889,0.100160964,-4.982301,20.075296,0.3701477,10.1113825,26.332771,0.16156103,0.31740066,0.39714742,0.012343839,0.111547045,1
11.705606,0.23375076,0.008341902,0.41299826,0.082695514,0.47619835,0.07711146,0.22047617,-10.402472,12.530788,-12.557337,7.6635227,29.38687,0.37207714,0.03848923,0.039051287,0.35308203,0.1973003,1
15.527514,0.29017112,0.01577553,0.51642376,0.06443912,0.3862205,0.10859789,0.119063,3.8438723,10.282075,-1.5028389,14.318542,25.861303,0.45256242,0.23381217,0.04267588,0.26227102,0.0086785285,1
12.064,0.28645858,0.010835631,0.43836987,0.083959155,0.5821206,0.02614252,0.14780694,-10.250107,11.848733,-5.162108,8.772468,13.678594,0.31968138,0.18753394,0.08805196,0.17256764,0.2321651,1
15.239843,0.31245896,0.008734396,0.41094163,0.04776165,0.5368851,0.06461702,0.098781146,0.81937313,19.653475,-3.5154817,10.314824,29.353191,0.23943807,0.18346058,0.36955273,0.2061926,0.0013560276,1
15.639335,0.23051313,0.009541677,0.513111,0.060201015,0.4358962,0.049589865,0.0635186,-1.645115,5.0,-7.51168,12.46277,15.45516,0.43798158,0.13699673,0.1174198,0.3039915,0.003610409,1
17.544163,0.26788855,0.014881042,0.4668926,0.08770226,0.4786611,0.1001952,0.10085147,5.999921,15.923003,-10.176401,10.837867,15.5519285,0.37236747,0.25278974,0.07561465,0.051292825,0.24793531,1
12.745058,0.263088,0.018818874,0.48670003,0.10855625,0.5245052,0.06351207,0.10128091,-11.966704,14.67068,-12.816336,16.199978,16.8671,0.45573923,0.3986049,0.09418709,0.018177327,0.03329145,1
13.103501,0.25811353,0.011620318,0.4599972,0.0568312,0.49460992,0.019406557,0.101000674,4.517612,22.119223,-1.7188402,4.7201767,24.86743,0.17157672,0.6515949,0.06049131,0.018564293,0.0977728,1
11.852802,0.2237694,0.0046201143,0.39964184,0.05000776,0.6115896,0.06868427,0.0659977,-10.694768,15.4139385,-6.537056,10.269346,19.254723,0.3404011,0.28299445,0.026511827,0.042839974,0.30725265,1
10.966389,0.23801146,0.030771669,0.63574344,0.09045772,0.46329358,0.06533665,0.13544293,-9.643199,14.157413,-13.540687,18.552258,15.951905,0.3459098,0.47935745,0.06734902,0.09681295,0.0105708,1
5.71188,0.27811563,0.020588983,0.51246613,0.04480163,0.56322855,0.075154915,0.11652816,-1.4259615,22.580076,-4.4370403,13.588214,28.659876,0.71780324,0.09584337,0.02133252,0.16499513,2.5733956e-05,1
16.687937,0.2550075,0.019661397,0.3846245,0.046239473,0.38657537,0.045529384,0.068323344,11.943299,15.540461,14.0,9.211823,25.811314,0.37085503,0.07264739,0.4221156,0.045424107,0.08895787,1
10.464959,0.24520771,0.023139393,0.51455766,0.07531871,0.39734402,0.06655654,0.13425091,-8.416017,14.732834,-7.410314,13.195283,31.303604,0.116868794,0.517768,0.075897746,0.23108426,0.058381192,1
10.235806,0.31291187,0.015461849,0.6217112,0.11171371,0.597913,0.054590274,0.1604893,-17.778067,13.55387,5.5787287,9.809048,20.893436,0.15677834,0.5860553,0.061613888,0.15121771,0.04433478,1
9.8335285,0.34121165,0.014324995,0.5766982,0.053024273,0.4497631,0.046572763,0.17790923,-9.4527445,17.428204,-18.0,15.865486,25.554985,0.5012533,0.1350126,0.05310024,0.31004432,0.00058956497,1
6.6384487,0.2683071,0.021778958,0.4585022,0.06260488,0.39827865,0.06685448,0.04,-3.8516192,14.342587,-7.8932915,13.285012,31.602287,0.7825031,0.088733286,0.12086384,2.5417016e-06,0.00789722,1
11.657827,0.22493467,0.021745212,0.4604234,0.07222608,0.4766593,0.063055694,0.100763984,18.690458,14.360652,0.6835138,6.533933,16.806475,0.43050197,0.05120571,0.44231063,0.03874967,0.037232008,1
14.0657,0.28189212,0.018075934,0.42343396,0.06054566,0.56847835,0.081001066,0.07516892,3.8833086,23.251163,-5.8911123,10.953446,21.368876,0.1439851,0.08777227,0.7226899,0.0054529435,0.040099747,1
9.17885,0.20743889,0.01941249,0.4406197,0.03466331,0.42655328,0.06053978,0.1039074,-7.5325117,16.244461,-10.498425,11.674502,32.949535,0.6538887,0.035894543,0.17404906,0.07049002,0.06567768,1
16.150404,0.22949496,0.008806139,0.4471291,0.08603914,0.4770806,0.07207805,0.1855421,-1.4127042,13.758915,-6.1849875,11.872434,26.136927,0.62827426,0.14569122,0.13340095,0.015346324,0.07728723,1
10.526355,0.28240946,0.013712652,0.38253826,0.0737265,0.35018575,0.03585133,0.10091125,15.709685,11.024475,0.8957661,11.274998,24.946066,0.71754026,0.14499022,0.08548933,0.014467747,0.037512425,1
5.8693833,0.22848797,0.023519075,0.4644816,0.07733731,0.44718122,0.08789034,0.11099837,-2.40376,16.992565,9.004104,12.258979,25.729876,0.16698882,0.634713,0.13006994,0.06767127,0.0005569713,1
17.494793,0.26111898,0.019021722,0.5275183,0.067165926,0.549804,0.044455986,0.096837096,-2.2837527,13.201257,1.4585437,11.676102,34.561165,0.24286135,0.2006745,0.15825029,0.24913183,0.14908203,1
12.793851,0.22549118,0.0076898956,0.46688023,0.100263506,0.42509604,0.07805861,0.1950373,-4.054378,14.158336,-9.533078,7.1152487,25.831505,0.09729042,0.58513165,0.19763799,0.11514511,0.004794857,1
15.453133,0.27168778,0.012344486,0.5173883,0.059909225,0.39096662,0.06526238,0.04,6.9606595,11.742353,-7.630115,8.174101,26.318945,0.45465627,0.22208148,0.11740346,0.07179037,0.1340684,1
15.547439,0.30369723,0.022704784,0.62975466,0.048458993,0.42567205,0.062726475,0.107745335,-5.2539835,16.984497,-7.5780554,8.9833355,25.88279,0.44510448,0.11483051,0.08977836,0.3159985,0.034288157,1
8.215561,0.25161454,0.017276086,0.6468532,0.10327414,0.43732232,0.075206906,0.09537578,8.722866,9.483372,-12.070735,10.382122,14.688489,0.30546066,0.23468189,0.40744045,0.040988207,0.011428792,1
9.912345,0.2694175,0.015909446,0.49456584,0.02602761,0.53353,0.017200366,0.06115314,10.6277075,18.057331,-7.085452,8.996398,29.518301,0.4181479,0.19516551,0.1848182,0.0887018,0.11316661,1
16.137144,0.24552462,0.016059805,0.5704146,0.066924036,0.5065844,0.048529513,0.17408873,6.1348987,13.267638,-7.916636,14.411521,20.251944,0.35169965,0.14083154,0.43072513,0.06534481,0.011398857,1
19.34087,0.24762632,0.014582193,0.4866683,0.06848985,0.52010584,0.07492259,0.057875846,-2.2420688,19.58319,-14.403891,6.1594872,17.164545,0.061249647,0.20881797,0.38893104,0.29896984,0.042031534,1
12.253146,0.24505888,0.012378786,0.46097007,0.067708954,0.48199025,0.09844186,0.11162213,-13.984687,18.426315,-0.1330961,3.0614848,13.774815,0.7360569,0.027109122,0.005654966,0.09545905,0.13571994,1
9.4912405,0.2935779,0.010832056,0.41065398,0.038975764,0.4366097,0.059512835,0.12685072,-2.2397408,16.520033,-3.0535252,17.867376,15.228619,0.2878355,0.2456311,0.35496345,0.06785973,0.043710236,1
18.729345,0.22759494,0.020051623,0.506929,0.0462991,0.4256544,0.011247416,0.09996314,-6.6857266,20.230715,-10.486622,6.7299876,10.114644,0.5385263,0.19699772,0.032113343,3.502788e-06,0.23235913,1
9.493492,0.26004437,0.016187727,0.58675057,0.08915981,0.51026297,0.05365562,0.060629446,-7.790194,23.78475,-4.965403,14.401509,18.824507,0.4362576,0.48661405,0.008590911,0.039038643,0.029498806,1
13.315882,0.2822945,0.018535266,0.3980464,0.0977068,0.5912302,0.058797,0.123269595,-2.3936803,22.342474,-12.751864,12.434359,22.957474,0.5430179,0.15246268,0.18294217,0.038925886,0.082651354,1
10.288869,0.29729396,0.017733445,0.4770325,0.061653797,0.41414854,0.08218919,0.09952673,4.792355,9.445677,-9.865755,6.87095,33.428795,0.4095232,0.16244994,0.35037124,0.075518586,0.0021370358,1
13.076291,0.28321823,0.022043582,0.47317266,0.051386725,0.40874118,0.06096686,0.16234595,-6.228102,12.973171,-1.1862664,9.468117,26.425043,0.5295665,0.09048481,0.34646595,0.0008652898,0.032617442,1
8.218191,0.26782098,0.017273212,0.5197503,0.03430418,0.40049207,0.0344655,0.15064445,-13.748123,13.585285,-2.702679,8.872184,27.774477,0.599629,0.08374431,0.00947886,0.27749553,0.029652337,1
